login_bin,value_count
1970-03-22 15:51:36,14
1970-03-22 16:06:36,11
1970-03-22 16:21:36,22
1970-03-22 16:36:36,15
1970-03-22 16:51:36,9
1970-03-22 17:06:36,9
1970-03-22 17:21:36,11
1970-03-22 17:36:36,7
1970-03-22 17:51:36,9
1970-03-22 18:06:36,8
1970-03-22 18:21:36,6
1970-03-22 18:36:36,10
1970-03-22 18:51:36,17
1970-03-22 19:06:36,8
1970-03-22 19:21:36,8
1970-03-22 19:36:36,4
1970-03-22 19:51:36,10
1970-03-22 20:06:36,10
1970-03-22 20:21:36,7
1970-03-22 20:36:36,16
1970-03-22 20:51:36,11
1970-03-22 21:06:36,7
1970-03-22 21:21:36,11
1970-03-22 21:36:36,12
1970-03-22 21:51:36,17
1970-03-22 22:06:36,16
1970-03-22 22:21:36,7
1970-03-22 22:36:36,11
1970-03-22 22:51:36,13
1970-03-22 23:06:36,10
1970-03-22 23:21:36,9
1970-03-22 23:36:36,8
1970-03-22 23:51:36,13
1970-03-23 00:06:36,7
1970-03-23 00:21:36,11
1970-03-23 00:36:36,7
1970-03-23 00:51:36,6
1970-03-23 01:06:36,6
1970-03-23 01:21:36,6
1970-03-23 01:36:36,9
1970-03-23 01:51:36,10
1970-03-23 02:06:36,6
1970-03-23 02:21:36,8
1970-03-23 02:36:36,5
1970-03-23 02:51:36,1
1970-03-23 03:06:36,4
1970-03-23 03:21:36,8
1970-03-23 03:36:36,5
1970-03-23 03:51:36,2
1970-03-23 04:06:36,2
1970-03-23 04:21:36,4
1970-03-23 04:36:36,2
1970-03-23 04:51:36,4
1970-03-23 05:06:36,0
1970-03-23 05:21:36,1
1970-03-23 05:36:36,0
1970-03-23 05:51:36,1
1970-03-23 06:06:36,2
1970-03-23 06:21:36,0
1970-03-23 06:36:36,1
1970-03-23 06:51:36,3
1970-03-23 07:06:36,2
1970-03-23 07:21:36,0
1970-03-23 07:36:36,2
1970-03-23 07:51:36,0
1970-03-23 08:06:36,1
1970-03-23 08:21:36,3
1970-03-23 08:36:36,4
1970-03-23 08:51:36,6
1970-03-23 09:06:36,3
1970-03-23 09:21:36,7
1970-03-23 09:36:36,11
1970-03-23 09:51:36,6
1970-03-23 10:06:36,11
1970-03-23 10:21:36,12
1970-03-23 10:36:36,13
1970-03-23 10:51:36,19
1970-03-23 11:06:36,19
1970-03-23 11:21:36,25
1970-03-23 11:36:36,25
1970-03-23 11:51:36,25
1970-03-23 12:06:36,17
1970-03-23 12:21:36,32
1970-03-23 12:36:36,24
1970-03-23 12:51:36,19
1970-03-23 13:06:36,18
1970-03-23 13:21:36,6
1970-03-23 13:36:36,12
1970-03-23 13:51:36,5
1970-03-23 14:06:36,6
1970-03-23 14:21:36,8
1970-03-23 14:36:36,11
1970-03-23 14:51:36,8
1970-03-23 15:06:36,2
1970-03-23 15:21:36,5
1970-03-23 15:36:36,7
1970-03-23 15:51:36,4
1970-03-23 16:06:36,6
1970-03-23 16:21:36,2
1970-03-23 16:36:36,6
1970-03-23 16:51:36,1
1970-03-23 17:06:36,2
1970-03-23 17:21:36,1
1970-03-23 17:36:36,4
1970-03-23 17:51:36,6
1970-03-23 18:06:36,4
1970-03-23 18:21:36,1
1970-03-23 18:36:36,5
1970-03-23 18:51:36,8
1970-03-23 19:06:36,1
1970-03-23 19:21:36,7
1970-03-23 19:36:36,6
1970-03-23 19:51:36,11
1970-03-23 20:06:36,7
1970-03-23 20:21:36,4
1970-03-23 20:36:36,9
1970-03-23 20:51:36,9
1970-03-23 21:06:36,7
1970-03-23 21:21:36,13
1970-03-23 21:36:36,12
1970-03-23 21:51:36,10
1970-03-23 22:06:36,16
1970-03-23 22:21:36,19
1970-03-23 22:36:36,10
1970-03-23 22:51:36,7
1970-03-23 23:06:36,13
1970-03-23 23:21:36,11
1970-03-23 23:36:36,11
1970-03-23 23:51:36,8
1970-03-24 00:06:36,17
1970-03-24 00:21:36,10
1970-03-24 00:36:36,13
1970-03-24 00:51:36,11
1970-03-24 01:06:36,7
1970-03-24 01:21:36,5
1970-03-24 01:36:36,14
1970-03-24 01:51:36,10
1970-03-24 02:06:36,11
1970-03-24 02:21:36,3
1970-03-24 02:36:36,7
1970-03-24 02:51:36,5
1970-03-24 03:06:36,2
1970-03-24 03:21:36,2
1970-03-24 03:36:36,2
1970-03-24 03:51:36,0
1970-03-24 04:06:36,2
1970-03-24 04:21:36,3
1970-03-24 04:36:36,7
1970-03-24 04:51:36,4
1970-03-24 05:06:36,4
1970-03-24 05:21:36,4
1970-03-24 05:36:36,0
1970-03-24 05:51:36,0
1970-03-24 06:06:36,1
1970-03-24 06:21:36,0
1970-03-24 06:36:36,1
1970-03-24 06:51:36,2
1970-03-24 07:06:36,2
1970-03-24 07:21:36,2
1970-03-24 07:36:36,0
1970-03-24 07:51:36,1
1970-03-24 08:06:36,2
1970-03-24 08:21:36,3
1970-03-24 08:36:36,3
1970-03-24 08:51:36,5
1970-03-24 09:06:36,5
1970-03-24 09:21:36,4
1970-03-24 09:36:36,6
1970-03-24 09:51:36,8
1970-03-24 10:06:36,12
1970-03-24 10:21:36,6
1970-03-24 10:36:36,16
1970-03-24 10:51:36,21
1970-03-24 11:06:36,19
1970-03-24 11:21:36,22
1970-03-24 11:36:36,20
1970-03-24 11:51:36,15
1970-03-24 12:06:36,14
1970-03-24 12:21:36,26
1970-03-24 12:36:36,10
1970-03-24 12:51:36,6
1970-03-24 13:06:36,9
1970-03-24 13:21:36,7
1970-03-24 13:36:36,9
1970-03-24 13:51:36,3
1970-03-24 14:06:36,3
1970-03-24 14:21:36,2
1970-03-24 14:36:36,6
1970-03-24 14:51:36,4
1970-03-24 15:06:36,4
1970-03-24 15:21:36,6
1970-03-24 15:36:36,5
1970-03-24 15:51:36,4
1970-03-24 16:06:36,6
1970-03-24 16:21:36,5
1970-03-24 16:36:36,7
1970-03-24 16:51:36,5
1970-03-24 17:06:36,3
1970-03-24 17:21:36,3
1970-03-24 17:36:36,6
1970-03-24 17:51:36,7
1970-03-24 18:06:36,7
1970-03-24 18:21:36,5
1970-03-24 18:36:36,5
1970-03-24 18:51:36,5
1970-03-24 19:06:36,4
1970-03-24 19:21:36,5
1970-03-24 19:36:36,10
1970-03-24 19:51:36,7
1970-03-24 20:06:36,7
1970-03-24 20:21:36,7
1970-03-24 20:36:36,14
1970-03-24 20:51:36,18
1970-03-24 21:06:36,9
1970-03-24 21:21:36,15
1970-03-24 21:36:36,13
1970-03-24 21:51:36,12
1970-03-24 22:06:36,9
1970-03-24 22:21:36,12
1970-03-24 22:36:36,17
1970-03-24 22:51:36,14
1970-03-24 23:06:36,17
1970-03-24 23:21:36,14
1970-03-24 23:36:36,24
1970-03-24 23:51:36,20
1970-03-25 00:06:36,13
1970-03-25 00:21:36,11
1970-03-25 00:36:36,6
1970-03-25 00:51:36,18
1970-03-25 01:06:36,12
1970-03-25 01:21:36,11
1970-03-25 01:36:36,19
1970-03-25 01:51:36,7
1970-03-25 02:06:36,12
1970-03-25 02:21:36,9
1970-03-25 02:36:36,4
1970-03-25 02:51:36,6
1970-03-25 03:06:36,6
1970-03-25 03:21:36,4
1970-03-25 03:36:36,2
1970-03-25 03:51:36,6
1970-03-25 04:06:36,4
1970-03-25 04:21:36,1
1970-03-25 04:36:36,8
1970-03-25 04:51:36,8
1970-03-25 05:06:36,7
1970-03-25 05:21:36,3
1970-03-25 05:36:36,1
1970-03-25 05:51:36,0
1970-03-25 06:06:36,1
1970-03-25 06:21:36,0
1970-03-25 06:36:36,1
1970-03-25 06:51:36,1
1970-03-25 07:06:36,0
1970-03-25 07:21:36,1
1970-03-25 07:36:36,1
1970-03-25 07:51:36,1
1970-03-25 08:06:36,1
1970-03-25 08:21:36,1
1970-03-25 08:36:36,2
1970-03-25 08:51:36,1
1970-03-25 09:06:36,4
1970-03-25 09:21:36,3
1970-03-25 09:36:36,3
1970-03-25 09:51:36,5
1970-03-25 10:06:36,7
1970-03-25 10:21:36,7
1970-03-25 10:36:36,18
1970-03-25 10:51:36,17
1970-03-25 11:06:36,20
1970-03-25 11:21:36,23
1970-03-25 11:36:36,23
1970-03-25 11:51:36,13
1970-03-25 12:06:36,16
1970-03-25 12:21:36,11
1970-03-25 12:36:36,8
1970-03-25 12:51:36,8
1970-03-25 13:06:36,6
1970-03-25 13:21:36,14
1970-03-25 13:36:36,7
1970-03-25 13:51:36,6
1970-03-25 14:06:36,4
1970-03-25 14:21:36,6
1970-03-25 14:36:36,8
1970-03-25 14:51:36,6
1970-03-25 15:06:36,5
1970-03-25 15:21:36,4
1970-03-25 15:36:36,3
1970-03-25 15:51:36,3
1970-03-25 16:06:36,2
1970-03-25 16:21:36,4
1970-03-25 16:36:36,4
1970-03-25 16:51:36,5
1970-03-25 17:06:36,4
1970-03-25 17:21:36,2
1970-03-25 17:36:36,2
1970-03-25 17:51:36,5
1970-03-25 18:06:36,2
1970-03-25 18:21:36,4
1970-03-25 18:36:36,7
1970-03-25 18:51:36,5
1970-03-25 19:06:36,6
1970-03-25 19:21:36,5
1970-03-25 19:36:36,10
1970-03-25 19:51:36,13
1970-03-25 20:06:36,5
1970-03-25 20:21:36,9
1970-03-25 20:36:36,7
1970-03-25 20:51:36,10
1970-03-25 21:06:36,14
1970-03-25 21:21:36,11
1970-03-25 21:36:36,12
1970-03-25 21:51:36,22
1970-03-25 22:06:36,21
1970-03-25 22:21:36,18
1970-03-25 22:36:36,19
1970-03-25 22:51:36,13
1970-03-25 23:06:36,20
1970-03-25 23:21:36,21
1970-03-25 23:36:36,24
1970-03-25 23:51:36,29
1970-03-26 00:06:36,8
1970-03-26 00:21:36,17
1970-03-26 00:36:36,13
1970-03-26 00:51:36,14
1970-03-26 01:06:36,8
1970-03-26 01:21:36,8
1970-03-26 01:36:36,10
1970-03-26 01:51:36,10
1970-03-26 02:06:36,6
1970-03-26 02:21:36,5
1970-03-26 02:36:36,12
1970-03-26 02:51:36,1
1970-03-26 03:06:36,5
1970-03-26 03:21:36,3
1970-03-26 03:36:36,5
1970-03-26 03:51:36,6
1970-03-26 04:06:36,5
1970-03-26 04:21:36,1
1970-03-26 04:36:36,6
1970-03-26 04:51:36,6
1970-03-26 05:06:36,4
1970-03-26 05:21:36,1
1970-03-26 05:36:36,1
1970-03-26 05:51:36,2
1970-03-26 06:06:36,1
1970-03-26 06:21:36,0
1970-03-26 06:36:36,1
1970-03-26 06:51:36,0
1970-03-26 07:06:36,2
1970-03-26 07:21:36,1
1970-03-26 07:36:36,1
1970-03-26 07:51:36,2
1970-03-26 08:06:36,2
1970-03-26 08:21:36,0
1970-03-26 08:36:36,2
1970-03-26 08:51:36,4
1970-03-26 09:06:36,2
1970-03-26 09:21:36,5
1970-03-26 09:36:36,12
1970-03-26 09:51:36,12
1970-03-26 10:06:36,8
1970-03-26 10:21:36,12
1970-03-26 10:36:36,9
1970-03-26 10:51:36,21
1970-03-26 11:06:36,22
1970-03-26 11:21:36,21
1970-03-26 11:36:36,20
1970-03-26 11:51:36,18
1970-03-26 12:06:36,15
1970-03-26 12:21:36,24
1970-03-26 12:36:36,13
1970-03-26 12:51:36,12
1970-03-26 13:06:36,6
1970-03-26 13:21:36,10
1970-03-26 13:36:36,10
1970-03-26 13:51:36,4
1970-03-26 14:06:36,8
1970-03-26 14:21:36,11
1970-03-26 14:36:36,13
1970-03-26 14:51:36,4
1970-03-26 15:06:36,2
1970-03-26 15:21:36,9
1970-03-26 15:36:36,7
1970-03-26 15:51:36,3
1970-03-26 16:06:36,4
1970-03-26 16:21:36,7
1970-03-26 16:36:36,3
1970-03-26 16:51:36,6
1970-03-26 17:06:36,3
1970-03-26 17:21:36,4
1970-03-26 17:36:36,4
1970-03-26 17:51:36,12
1970-03-26 18:06:36,6
1970-03-26 18:21:36,11
1970-03-26 18:36:36,7
1970-03-26 18:51:36,12
1970-03-26 19:06:36,7
1970-03-26 19:21:36,4
1970-03-26 19:36:36,8
1970-03-26 19:51:36,5
1970-03-26 20:06:36,12
1970-03-26 20:21:36,12
1970-03-26 20:36:36,14
1970-03-26 20:51:36,16
1970-03-26 21:06:36,12
1970-03-26 21:21:36,21
1970-03-26 21:36:36,18
1970-03-26 21:51:36,21
1970-03-26 22:06:36,23
1970-03-26 22:21:36,22
1970-03-26 22:36:36,19
1970-03-26 22:51:36,19
1970-03-26 23:06:36,19
1970-03-26 23:21:36,16
1970-03-26 23:36:36,16
1970-03-26 23:51:36,23
1970-03-27 00:06:36,37
1970-03-27 00:21:36,20
1970-03-27 00:36:36,15
1970-03-27 00:51:36,18
1970-03-27 01:06:36,18
1970-03-27 01:21:36,19
1970-03-27 01:36:36,25
1970-03-27 01:51:36,24
1970-03-27 02:06:36,15
1970-03-27 02:21:36,18
1970-03-27 02:36:36,5
1970-03-27 02:51:36,16
1970-03-27 03:06:36,11
1970-03-27 03:21:36,12
1970-03-27 03:36:36,11
1970-03-27 03:51:36,7
1970-03-27 04:06:36,5
1970-03-27 04:21:36,6
1970-03-27 04:36:36,5
1970-03-27 04:51:36,7
1970-03-27 05:06:36,3
1970-03-27 05:21:36,2
1970-03-27 05:36:36,4
1970-03-27 05:51:36,2
1970-03-27 06:06:36,1
1970-03-27 06:21:36,4
1970-03-27 06:36:36,0
1970-03-27 06:51:36,1
1970-03-27 07:06:36,3
1970-03-27 07:21:36,3
1970-03-27 07:36:36,1
1970-03-27 07:51:36,4
1970-03-27 08:06:36,1
1970-03-27 08:21:36,3
1970-03-27 08:36:36,5
1970-03-27 08:51:36,3
1970-03-27 09:06:36,2
1970-03-27 09:21:36,3
1970-03-27 09:36:36,7
1970-03-27 09:51:36,3
1970-03-27 10:06:36,10
1970-03-27 10:21:36,12
1970-03-27 10:36:36,14
1970-03-27 10:51:36,8
1970-03-27 11:06:36,15
1970-03-27 11:21:36,14
1970-03-27 11:36:36,26
1970-03-27 11:51:36,25
1970-03-27 12:06:36,12
1970-03-27 12:21:36,8
1970-03-27 12:32:55,16
1970-03-27 12:47:55,16
1970-03-27 13:02:55,10
1970-03-27 13:17:55,7
1970-03-27 13:32:55,11
1970-03-27 13:47:55,7
1970-03-27 14:02:55,9
1970-03-27 14:17:55,5
1970-03-27 14:32:55,9
1970-03-27 14:47:55,7
1970-03-27 15:02:55,6
1970-03-27 15:17:55,5
1970-03-27 15:32:55,7
1970-03-27 15:47:55,11
1970-03-27 16:02:55,5
1970-03-27 16:17:55,8
1970-03-27 16:32:55,7
1970-03-27 16:47:55,6
1970-03-27 17:02:55,15
1970-03-27 17:17:55,8
1970-03-27 17:32:55,12
1970-03-27 17:47:55,12
1970-03-27 18:02:55,17
1970-03-27 18:17:55,15
1970-03-27 18:32:55,14
1970-03-27 18:47:55,18
1970-03-27 19:02:55,10
1970-03-27 19:17:55,10
1970-03-27 19:32:55,16
1970-03-27 19:47:55,21
1970-03-27 20:02:55,14
1970-03-27 20:17:55,17
1970-03-27 20:32:55,18
1970-03-27 20:47:55,13
1970-03-27 21:02:55,13
1970-03-27 21:17:55,17
1970-03-27 21:32:55,14
1970-03-27 21:47:55,17
1970-03-27 22:02:55,29
1970-03-27 22:17:55,15
1970-03-27 22:32:55,22
1970-03-27 22:47:55,23
1970-03-27 23:02:55,19
1970-03-27 23:17:55,34
1970-03-27 23:32:55,22
1970-03-27 23:47:55,37
1970-03-28 00:02:55,32
1970-03-28 00:17:55,28
1970-03-28 00:32:55,18
1970-03-28 00:47:55,36
1970-03-28 01:02:55,29
1970-03-28 01:17:55,23
1970-03-28 01:32:55,26
1970-03-28 01:47:55,32
1970-03-28 02:02:55,32
1970-03-28 02:17:55,30
1970-03-28 02:32:55,27
1970-03-28 02:47:55,28
1970-03-28 03:02:55,25
1970-03-28 03:17:55,29
1970-03-28 03:32:55,35
1970-03-28 03:47:55,35
1970-03-28 04:02:55,28
1970-03-28 04:17:55,28
1970-03-28 04:32:55,51
1970-03-28 04:47:55,32
1970-03-28 05:02:55,24
1970-03-28 05:17:55,10
1970-03-28 05:32:55,8
1970-03-28 05:47:55,8
1970-03-28 06:02:55,14
1970-03-28 06:17:55,10
1970-03-28 06:32:55,5
1970-03-28 06:47:55,2
1970-03-28 07:02:55,5
1970-03-28 07:17:55,1
1970-03-28 07:32:55,1
1970-03-28 07:47:55,2
1970-03-28 08:02:55,6
1970-03-28 08:17:55,4
1970-03-28 08:32:55,5
1970-03-28 08:47:55,2
1970-03-28 09:02:55,3
1970-03-28 09:17:55,8
1970-03-28 09:32:55,1
1970-03-28 09:47:55,4
1970-03-28 10:02:55,4
1970-03-28 10:17:55,7
1970-03-28 10:32:55,7
1970-03-28 10:47:55,12
1970-03-28 11:02:55,11
1970-03-28 11:17:55,7
1970-03-28 11:32:55,7
1970-03-28 11:47:55,17
1970-03-28 12:02:55,11
1970-03-28 12:17:55,8
1970-03-28 12:32:55,15
1970-03-28 12:47:55,10
1970-03-28 13:02:55,11
1970-03-28 13:17:55,15
1970-03-28 13:32:55,17
1970-03-28 13:47:55,16
1970-03-28 14:02:55,15
1970-03-28 14:17:55,14
1970-03-28 14:32:55,10
1970-03-28 14:47:55,10
1970-03-28 15:02:55,17
1970-03-28 15:17:55,16
1970-03-28 15:32:55,10
1970-03-28 15:47:55,10
1970-03-28 16:02:55,11
1970-03-28 16:17:55,16
1970-03-28 16:32:55,14
1970-03-28 16:47:55,17
1970-03-28 17:02:55,9
1970-03-28 17:17:55,14
1970-03-28 17:32:55,16
1970-03-28 17:47:55,11
1970-03-28 18:02:55,4
1970-03-28 18:17:55,13
1970-03-28 18:32:55,16
1970-03-28 18:47:55,20
1970-03-28 19:02:55,22
1970-03-28 19:17:55,23
1970-03-28 19:32:55,16
1970-03-28 19:47:55,16
1970-03-28 20:02:55,8
1970-03-28 20:17:55,8
1970-03-28 20:32:55,18
1970-03-28 20:47:55,4
1970-03-28 21:02:55,12
1970-03-28 21:17:55,13
1970-03-28 21:32:55,25
1970-03-28 21:47:55,12
1970-03-28 22:02:55,17
1970-03-28 22:17:55,29
1970-03-28 22:32:55,10
1970-03-28 22:47:55,19
1970-03-28 23:02:55,18
1970-03-28 23:17:55,19
1970-03-28 23:32:55,14
1970-03-28 23:47:55,18
1970-03-29 00:02:55,38
1970-03-29 00:17:55,30
1970-03-29 00:32:55,26
1970-03-29 00:47:55,30
1970-03-29 01:02:55,25
1970-03-29 01:17:55,25
1970-03-29 01:32:55,25
1970-03-29 01:47:55,32
1970-03-29 02:02:55,23
1970-03-29 02:17:55,52
1970-03-29 02:32:55,38
1970-03-29 02:47:55,48
1970-03-29 03:02:55,36
1970-03-29 03:17:55,36
1970-03-29 03:32:55,39
1970-03-29 03:47:55,40
1970-03-29 04:02:55,29
1970-03-29 04:17:55,38
1970-03-29 04:32:55,46
1970-03-29 04:47:55,56
1970-03-29 05:02:55,34
1970-03-29 05:17:55,28
1970-03-29 05:32:55,16
1970-03-29 05:47:55,10
1970-03-29 06:02:55,12
1970-03-29 06:17:55,5
1970-03-29 06:32:55,8
1970-03-29 06:47:55,11
1970-03-29 07:02:55,8
1970-03-29 07:17:55,6
1970-03-29 07:32:55,6
1970-03-29 07:47:55,6
1970-03-29 08:02:55,1
1970-03-29 08:17:55,6
1970-03-29 08:32:55,3
1970-03-29 08:47:55,0
1970-03-29 09:02:55,1
1970-03-29 09:17:55,1
1970-03-29 09:32:55,7
1970-03-29 09:47:55,3
1970-03-29 10:02:55,4
1970-03-29 10:17:55,6
1970-03-29 10:32:55,9
1970-03-29 10:47:55,6
1970-03-29 11:02:55,10
1970-03-29 11:17:55,9
1970-03-29 11:32:55,6
1970-03-29 11:47:55,6
1970-03-29 12:02:55,9
1970-03-29 12:17:55,5
1970-03-29 12:32:55,6
1970-03-29 12:47:55,7
1970-03-29 13:02:55,5
1970-03-29 13:17:55,13
1970-03-29 13:32:55,16
1970-03-29 13:47:55,20
1970-03-29 14:02:55,18
1970-03-29 14:17:55,14
1970-03-29 14:32:55,20
1970-03-29 14:47:55,15
1970-03-29 15:02:55,7
1970-03-29 15:17:55,13
1970-03-29 15:32:55,13
1970-03-29 15:47:55,12
1970-03-29 16:02:55,12
1970-03-29 16:17:55,9
1970-03-29 16:32:55,9
1970-03-29 16:47:55,13
1970-03-29 17:02:55,7
1970-03-29 17:17:55,8
1970-03-29 17:32:55,14
1970-03-29 17:47:55,11
1970-03-29 18:02:55,18
1970-03-29 18:17:55,14
1970-03-29 18:32:55,17
1970-03-29 18:47:55,8
1970-03-29 19:02:55,12
1970-03-29 19:17:55,7
1970-03-29 19:32:55,17
1970-03-29 19:47:55,13
1970-03-29 20:02:55,18
1970-03-29 20:17:55,10
1970-03-29 20:32:55,6
1970-03-29 20:47:55,12
1970-03-29 21:02:55,10
1970-03-29 21:17:55,12
1970-03-29 21:32:55,15
1970-03-29 21:47:55,14
1970-03-29 22:02:55,12
1970-03-29 22:17:55,9
1970-03-29 22:32:55,9
1970-03-29 22:47:55,11
1970-03-29 23:02:55,9
1970-03-29 23:17:55,24
1970-03-29 23:32:55,14
1970-03-29 23:47:55,13
1970-03-30 00:02:55,12
1970-03-30 00:17:55,12
1970-03-30 00:32:55,8
1970-03-30 00:47:55,15
1970-03-30 01:02:55,4
1970-03-30 01:17:55,12
1970-03-30 01:32:55,8
1970-03-30 01:47:55,10
1970-03-30 02:02:55,9
1970-03-30 02:17:55,5
1970-03-30 02:32:55,6
1970-03-30 02:47:55,3
1970-03-30 03:02:55,8
1970-03-30 03:17:55,5
1970-03-30 03:32:55,1
1970-03-30 03:47:55,6
1970-03-30 04:02:55,5
1970-03-30 04:17:55,1
1970-03-30 04:32:55,3
1970-03-30 04:47:55,3
1970-03-30 05:02:55,1
1970-03-30 05:17:55,2
1970-03-30 05:32:55,2
1970-03-30 05:47:55,0
1970-03-30 06:02:55,0
1970-03-30 06:17:55,0
1970-03-30 06:32:55,1
1970-03-30 06:47:55,1
1970-03-30 07:02:55,1
1970-03-30 07:17:55,3
1970-03-30 07:32:55,2
1970-03-30 07:47:55,4
1970-03-30 08:02:55,5
1970-03-30 08:17:55,0
1970-03-30 08:32:55,4
1970-03-30 08:47:55,3
1970-03-30 09:02:55,1
1970-03-30 09:17:55,5
1970-03-30 09:32:55,7
1970-03-30 09:47:55,8
1970-03-30 10:02:55,4
1970-03-30 10:17:55,8
1970-03-30 10:32:55,16
1970-03-30 10:47:55,27
1970-03-30 11:02:55,19
1970-03-30 11:17:55,26
1970-03-30 11:32:55,33
1970-03-30 11:47:55,23
1970-03-30 12:02:55,17
1970-03-30 12:17:55,12
1970-03-30 12:32:55,26
1970-03-30 12:47:55,6
1970-03-30 13:02:55,5
1970-03-30 13:17:55,5
1970-03-30 13:32:55,6
1970-03-30 13:47:55,7
1970-03-30 14:02:55,2
1970-03-30 14:17:55,4
1970-03-30 14:32:55,4
1970-03-30 14:47:55,6
1970-03-30 15:02:55,0
1970-03-30 15:17:55,4
1970-03-30 15:32:55,6
1970-03-30 15:47:55,3
1970-03-30 16:02:55,5
1970-03-30 16:17:55,3
1970-03-30 16:32:55,3
1970-03-30 16:47:55,5
1970-03-30 17:02:55,5
1970-03-30 17:17:55,3
1970-03-30 17:32:55,2
1970-03-30 17:47:55,8
1970-03-30 18:02:55,4
1970-03-30 18:17:55,4
1970-03-30 18:32:55,6
1970-03-30 18:47:55,7
1970-03-30 19:02:55,6
1970-03-30 19:17:55,9
1970-03-30 19:32:55,6
1970-03-30 19:47:55,10
1970-03-30 20:02:55,8
1970-03-30 20:17:55,4
1970-03-30 20:32:55,7
1970-03-30 20:47:55,11
1970-03-30 21:02:55,11
1970-03-30 21:17:55,13
1970-03-30 21:32:55,17
1970-03-30 21:47:55,8
1970-03-30 22:02:55,20
1970-03-30 22:17:55,12
1970-03-30 22:32:55,11
1970-03-30 22:47:55,12
1970-03-30 23:02:55,9
1970-03-30 23:17:55,9
1970-03-30 23:32:55,6
1970-03-30 23:47:55,5
1970-03-31 00:02:55,14
1970-03-31 00:17:55,11
1970-03-31 00:32:55,9
1970-03-31 00:47:55,7
1970-03-31 01:02:55,12
1970-03-31 01:17:55,8
1970-03-31 01:32:55,7
1970-03-31 01:47:55,5
1970-03-31 02:02:55,5
1970-03-31 02:17:55,5
1970-03-31 02:32:55,5
1970-03-31 02:47:55,4
1970-03-31 03:02:55,4
1970-03-31 03:17:55,3
1970-03-31 03:32:55,1
1970-03-31 03:47:55,4
1970-03-31 04:02:55,5
1970-03-31 04:17:55,5
1970-03-31 04:32:55,4
1970-03-31 04:47:55,5
1970-03-31 05:02:55,4
1970-03-31 05:17:55,0
1970-03-31 05:32:55,2
1970-03-31 05:47:55,2
1970-03-31 06:02:55,4
1970-03-31 06:17:55,2
1970-03-31 06:32:55,1
1970-03-31 06:47:55,3
1970-03-31 07:02:55,1
1970-03-31 07:17:55,1
1970-03-31 07:32:55,1
1970-03-31 07:47:55,0
1970-03-31 08:02:55,1
1970-03-31 08:17:55,4
1970-03-31 08:32:55,0
1970-03-31 08:47:55,3
1970-03-31 09:02:55,1
1970-03-31 09:17:55,3
1970-03-31 09:32:55,3
1970-03-31 09:47:55,9
1970-03-31 10:02:55,5
1970-03-31 10:17:55,5
1970-03-31 10:32:55,8
1970-03-31 10:47:55,17
1970-03-31 11:02:55,22
1970-03-31 11:17:55,23
1970-03-31 11:32:55,12
1970-03-31 11:47:55,14
1970-03-31 12:02:55,14
1970-03-31 12:17:55,9
1970-03-31 12:32:55,13
1970-03-31 12:47:55,8
1970-03-31 13:02:55,6
1970-03-31 13:17:55,2
1970-03-31 13:32:55,6
1970-03-31 13:47:55,6
1970-03-31 14:02:55,5
1970-03-31 14:17:55,4
1970-03-31 14:32:55,7
1970-03-31 14:47:55,8
1970-03-31 15:02:55,8
1970-03-31 15:17:55,5
1970-03-31 15:32:55,5
1970-03-31 15:47:55,4
1970-03-31 16:02:55,3
1970-03-31 16:17:55,8
1970-03-31 16:32:55,7
1970-03-31 16:47:55,5
1970-03-31 17:02:55,5
1970-03-31 17:17:55,3
1970-03-31 17:32:55,6
1970-03-31 17:47:55,9
1970-03-31 18:02:55,5
1970-03-31 18:17:55,5
1970-03-31 18:32:55,9
1970-03-31 18:47:55,6
1970-03-31 19:02:55,10
1970-03-31 19:17:55,7
1970-03-31 19:32:55,16
1970-03-31 19:47:55,11
1970-03-31 20:02:55,12
1970-03-31 20:17:55,15
1970-03-31 20:32:55,15
1970-03-31 20:47:55,16
1970-03-31 21:02:55,15
1970-03-31 21:17:55,20
1970-03-31 21:32:55,23
1970-03-31 21:47:55,14
1970-03-31 22:02:55,15
1970-03-31 22:17:55,12
1970-03-31 22:32:55,10
1970-03-31 22:47:55,24
1970-03-31 23:02:55,24
1970-03-31 23:17:55,21
1970-03-31 23:32:55,23
1970-03-31 23:47:55,13
1970-04-01 00:02:55,15
1970-04-01 00:17:55,9
1970-04-01 00:32:55,17
1970-04-01 00:47:55,17
1970-04-01 01:02:55,17
1970-04-01 01:17:55,17
1970-04-01 01:32:55,11
1970-04-01 01:47:55,13
1970-04-01 02:02:55,13
1970-04-01 02:17:55,9
1970-04-01 02:32:55,11
1970-04-01 02:47:55,14
1970-04-01 03:02:55,4
1970-04-01 03:17:55,8
1970-04-01 03:32:55,8
1970-04-01 03:47:55,11
1970-04-01 04:02:55,6
1970-04-01 04:17:55,7
1970-04-01 04:32:55,3
1970-04-01 04:47:55,5
1970-04-01 05:02:55,5
1970-04-01 05:17:55,0
1970-04-01 05:32:55,2
1970-04-01 05:47:55,0
1970-04-01 06:02:55,1
1970-04-01 06:17:55,1
1970-04-01 06:32:55,1
1970-04-01 06:47:55,0
1970-04-01 07:02:55,0
1970-04-01 07:17:55,3
1970-04-01 07:32:55,3
1970-04-01 07:47:55,0
1970-04-01 08:02:55,0
1970-04-01 08:17:55,3
1970-04-01 08:32:55,3
